frequency_MHz,psd_dB
945.8916,-35.36
945.8926,-34.28
945.8936,-34.33
945.8945,-34.37
945.8955,-34.30
945.8965,-34.23
945.8975,-34.06
945.8984,-33.89
945.8994,-34.01
945.9004,-34.12
945.9014,-34.52
945.9023,-34.91
945.9033,-34.89
945.9043,-34.87
945.9053,-34.62
945.9062,-34.38
945.9072,-32.76
945.9082,-31.15
945.9092,-29.60
945.9102,-28.06
945.9111,-27.72
945.9121,-27.38
945.9131,-29.10
945.9141,-30.83
945.9150,-31.09
945.9160,-31.35
945.9170,-31.89
945.9180,-32.44
945.9189,-32.93
945.9199,-33.42
945.9209,-32.16
945.9219,-30.89
945.9229,-30.14
945.9238,-29.39
945.9248,-29.39
945.9258,-29.39
945.9268,-28.51
945.9277,-27.63
945.9287,-27.90
945.9297,-28.17
945.9307,-27.17
945.9316,-26.18
945.9326,-25.37
945.9336,-24.56
945.9346,-24.61
945.9355,-24.66
945.9365,-24.57
945.9375,-24.48
945.9385,-24.62
945.9395,-24.75
945.9404,-25.45
945.9414,-26.15
945.9424,-24.64
945.9434,-23.13
945.9443,-22.69
945.9453,-22.25
945.9463,-22.10
945.9473,-21.95
945.9482,-22.18
945.9492,-22.41
945.9502,-23.69
945.9512,-24.98
945.9521,-23.97
945.9531,-22.96
945.9541,-22.64
945.9551,-22.33
945.9561,-22.32
945.9570,-22.31
945.9580,-21.96
945.9590,-21.61
945.9600,-22.10
945.9609,-22.60
945.9619,-23.33
945.9629,-24.07
945.9639,-23.62
945.9648,-23.17
945.9658,-23.98
945.9668,-24.78
945.9678,-24.49
945.9688,-24.21
945.9697,-24.64
945.9707,-25.08
945.9717,-25.91
945.9727,-26.73
945.9736,-26.09
945.9746,-25.45
945.9756,-24.65
945.9766,-23.86
945.9775,-23.60
945.9785,-23.34
945.9795,-21.19
945.9805,-19.03
945.9814,-19.08
945.9824,-19.13
945.9834,-20.68
945.9844,-22.22
945.9854,-23.41
945.9863,-24.59
945.9873,-24.64
945.9883,-24.69
945.9893,-24.50
945.9902,-24.30
945.9912,-23.61
945.9922,-22.93
945.9932,-22.53
945.9941,-22.13
945.9951,-22.02
945.9961,-21.90
945.9971,-21.69
945.9980,-21.47
945.9990,-21.24
946.0000,-21.01
946.0010,-21.87
946.0020,-22.73
946.0029,-23.47
946.0039,-24.22
946.0049,-22.71
946.0059,-21.19
946.0068,-20.34
946.0078,-19.49
946.0088,-20.83
946.0098,-22.17
946.0107,-22.54
946.0117,-22.90
946.0127,-22.99
946.0137,-23.07
946.0146,-22.30
946.0156,-21.52
946.0166,-19.78
946.0176,-18.03
946.0186,-18.70
946.0195,-19.37
946.0205,-20.54
946.0215,-21.72
946.0225,-22.14
946.0234,-22.57
946.0244,-22.15
946.0254,-21.74
946.0264,-22.07
946.0273,-22.40
946.0283,-22.25
946.0293,-22.10
946.0303,-22.25
946.0312,-22.41
946.0322,-23.00
946.0332,-23.60
946.0342,-23.59
946.0352,-23.59
946.0361,-24.47
946.0371,-25.35
946.0381,-23.86
946.0391,-22.36
946.0400,-21.55
946.0410,-20.73
946.0420,-21.36
946.0430,-21.99
946.0439,-20.64
946.0449,-19.28
946.0459,-18.84
946.0469,-18.40
946.0479,-19.24
946.0488,-20.09
946.0498,-20.42
946.0508,-20.74
946.0518,-20.88
946.0527,-21.01
946.0537,-22.55
946.0547,-24.09
946.0557,-23.94
946.0566,-23.80
946.0576,-22.52
946.0586,-21.25
946.0596,-21.71
946.0605,-22.18
946.0615,-22.82
946.0625,-23.46
946.0635,-23.02
946.0645,-22.59
946.0654,-23.74
946.0664,-24.90
946.0674,-24.75
946.0684,-24.61
946.0693,-22.78
946.0703,-20.96
946.0713,-21.03
946.0723,-21.09
946.0732,-22.68
946.0742,-24.27
946.0752,-23.94
946.0762,-23.61
946.0771,-24.24
946.0781,-24.86
946.0791,-23.60
946.0801,-22.35
946.0811,-21.73
946.0820,-21.12
946.0830,-22.45
946.0840,-23.78
946.0850,-24.43
946.0859,-25.09
946.0869,-25.30
946.0879,-25.52
946.0889,-25.80
946.0898,-26.08
946.0908,-24.92
946.0918,-23.76
946.0928,-24.53
946.0938,-25.29
946.0947,-26.84
946.0957,-28.38
946.0967,-27.50
946.0977,-26.62
946.0986,-26.24
946.0996,-25.86
946.1006,-26.64
946.1016,-27.43
946.1025,-26.66
946.1035,-25.89
946.1045,-26.63
946.1055,-27.36
946.1064,-28.55
946.1074,-29.75
946.1084,-29.30
946.1094,-28.86
946.1104,-28.04
946.1113,-27.22
946.1123,-27.69
946.1133,-28.15
946.1143,-27.86
946.1152,-27.56
946.1162,-27.22
946.1172,-26.88
946.1182,-27.92
946.1191,-28.96
946.1201,-29.98
946.1211,-31.00
946.1221,-30.69
946.1230,-30.37
946.1240,-32.17
946.1250,-33.98
946.1260,-34.45
946.1270,-34.92
946.1279,-34.74
946.1289,-34.57
946.1299,-34.73
946.1309,-34.90
946.1318,-34.29
946.1328,-33.67
946.1338,-34.00
946.1348,-34.32
946.1357,-34.40
946.1367,-34.48
946.1377,-34.70
946.1387,-34.92
946.1396,-35.34
946.1406,-35.75
946.1416,-35.06
946.1426,-34.37
946.1436,-33.33
946.1445,-32.30
946.1455,-32.75
946.1465,-33.21
946.1475,-33.48
946.1484,-33.75
946.1494,-34.85
946.1504,-35.95
946.1514,-35.95
946.1523,-35.95
946.1533,-35.64
946.1543,-35.33
946.1553,-35.39
946.1562,-35.44
946.1572,-35.13
946.1582,-34.83
946.1592,-34.47
946.1602,-34.11
946.1611,-35.07
946.1621,-36.03
946.1631,-35.57
946.1641,-35.11
946.1650,-35.44
946.1660,-35.76
946.1670,-35.96
946.1680,-36.15
946.1689,-36.00
946.1699,-35.84
946.1709,-37.13
946.1719,-38.42
946.1729,-38.70
946.1738,-38.97
946.1748,-37.49
946.1758,-36.01
946.1768,-35.69
946.1777,-35.37
946.1787,-33.45
946.1797,-31.54
946.1807,-30.40
946.1816,-29.25
946.1826,-30.45
946.1836,-31.64
946.1846,-33.51
946.1855,-35.39
946.1865,-35.87
946.1875,-36.36
946.1885,-36.03
946.1895,-35.70
946.1904,-35.40
946.1914,-35.10
946.1924,-34.14
946.1934,-33.18
946.1943,-32.97
946.1953,-32.77
946.1963,-32.45
946.1973,-32.13
946.1982,-31.70
946.1992,-31.28
946.2002,-31.59
946.2012,-31.90
946.2021,-33.07
946.2031,-34.24
946.2041,-33.60
946.2051,-32.96
946.2061,-31.19
946.2070,-29.42
946.2080,-30.09
946.2090,-30.77
946.2100,-32.28
946.2109,-33.80
946.2119,-33.56
946.2129,-33.32
946.2139,-33.50
946.2148,-33.68
946.2158,-31.07
946.2168,-28.47
946.2178,-28.18
946.2188,-27.88
946.2197,-29.26
946.2207,-30.63
946.2217,-31.26
946.2227,-31.89
946.2236,-32.09
946.2246,-32.29
946.2256,-31.73
946.2266,-31.17
946.2275,-31.83
946.2285,-32.50
946.2295,-32.11
946.2305,-31.72
946.2314,-32.54
946.2324,-33.36
946.2334,-33.24
946.2344,-33.12
946.2354,-33.92
946.2363,-34.72
946.2373,-34.47
946.2383,-34.22
946.2393,-32.16
946.2402,-30.10
946.2412,-30.62
946.2422,-31.15
946.2432,-30.67
946.2441,-30.18
946.2451,-28.85
946.2461,-27.52
946.2471,-28.05
946.2480,-28.58
946.2490,-29.45
946.2500,-30.31
946.2510,-30.23
946.2520,-30.15
946.2529,-31.30
946.2539,-32.45
946.2549,-33.21
946.2559,-33.98
946.2568,-32.77
946.2578,-31.57
946.2588,-31.18
946.2598,-30.80
946.2607,-31.81
946.2617,-32.82
946.2627,-32.38
946.2637,-31.93
946.2646,-32.31
946.2656,-32.68
946.2666,-33.73
946.2676,-34.79
946.2686,-33.13
946.2695,-31.48
946.2705,-30.55
946.2715,-29.63
946.2725,-30.58
946.2734,-31.53
946.2744,-31.31
946.2754,-31.08
946.2764,-31.86
946.2773,-32.63
946.2783,-32.78
946.2793,-32.93
946.2803,-31.86
946.2812,-30.79
946.2822,-30.83
946.2832,-30.87
946.2842,-30.52
946.2852,-30.18
946.2861,-30.79
946.2871,-31.41
946.2881,-32.84
946.2891,-34.26
946.2900,-32.83
946.2910,-31.39
946.2920,-30.69
946.2930,-29.98
946.2939,-30.61
946.2949,-31.23
946.2959,-31.36
946.2969,-31.49
946.2979,-30.91
946.2988,-30.33
946.2998,-30.99
946.3008,-31.65
946.3018,-31.70
946.3027,-31.76
946.3037,-31.73
946.3047,-31.71
946.3057,-31.87
946.3066,-32.03
946.3076,-30.00
946.3086,-27.97
946.3096,-26.33
946.3105,-24.68
946.3115,-24.90
946.3125,-25.13
946.3135,-27.18
946.3145,-29.22
946.3154,-29.31
946.3164,-29.39
946.3174,-30.59
946.3184,-31.79
946.3193,-32.24
946.3203,-32.69
946.3213,-30.60
946.3223,-28.52
946.3232,-28.22
946.3242,-27.91
946.3252,-28.03
946.3262,-28.16
946.3271,-27.21
946.3281,-26.26
946.3291,-26.76
946.3301,-27.26
946.3311,-25.49
946.3320,-23.73
946.3330,-23.40
946.3340,-23.07
946.3350,-24.24
946.3359,-25.41
946.3369,-25.08
946.3379,-24.76
946.3389,-24.18
946.3398,-23.59
946.3408,-23.87
946.3418,-24.15
946.3428,-22.21
946.3438,-20.28
946.3447,-20.67
946.3457,-21.06
946.3467,-20.42
946.3477,-19.77
946.3486,-20.31
946.3496,-20.84
946.3506,-22.08
946.3516,-23.31
946.3525,-22.48
946.3535,-21.66
946.3545,-22.56
946.3555,-23.47
946.3564,-22.80
946.3574,-22.13
946.3584,-20.90
946.3594,-19.67
946.3604,-20.58
946.3613,-21.49
946.3623,-22.03
946.3633,-22.57
946.3643,-22.24
946.3652,-21.90
946.3662,-22.97
946.3672,-24.04
946.3682,-23.14
946.3691,-22.23
946.3701,-23.32
946.3711,-24.40
946.3721,-26.37
946.3730,-28.34
946.3740,-26.45
946.3750,-24.55
946.3760,-23.65
946.3770,-22.75
946.3779,-21.82
946.3789,-20.90
946.3799,-18.33
946.3809,-15.77
946.3818,-16.39
946.3828,-17.00
946.3838,-19.10
946.3848,-21.19
946.3857,-22.74
946.3867,-24.28
946.3877,-23.99
946.3887,-23.70
946.3896,-23.64
946.3906,-23.58
946.3916,-22.37
946.3926,-21.17
946.3936,-20.87
946.3945,-20.56
946.3955,-20.37
946.3965,-20.19
946.3975,-19.66
946.3984,-19.14
946.3994,-18.94
946.4004,-18.74
946.4014,-20.09
946.4023,-21.44
946.4033,-22.08
946.4043,-22.72
946.4053,-20.24
946.4062,-17.76
946.4072,-17.40
946.4082,-17.04
946.4092,-19.09
946.4102,-21.13
946.4111,-21.12
946.4121,-21.11
946.4131,-21.81
946.4141,-22.51
946.4150,-20.33
946.4160,-18.15
946.4170,-16.48
946.4180,-14.82
946.4189,-15.95
946.4199,-17.08
946.4209,-18.16
946.4219,-19.23
946.4229,-19.97
946.4238,-20.70
946.4248,-19.80
946.4258,-18.91
946.4268,-19.82
946.4277,-20.74
946.4287,-20.31
946.4297,-19.89
946.4307,-20.68
946.4316,-21.47
946.4326,-21.89
946.4336,-22.32
946.4346,-22.22
946.4355,-22.12
946.4365,-23.39
946.4375,-24.66
946.4385,-21.71
946.4395,-18.76
946.4404,-18.41
946.4414,-18.05
946.4424,-18.66
946.4434,-19.27
946.4443,-17.42
946.4453,-15.58
946.4463,-15.44
946.4473,-15.30
946.4482,-16.37
946.4492,-17.45
946.4502,-17.61
946.4512,-17.77
946.4521,-18.28
946.4531,-18.78
946.4541,-20.51
946.4551,-22.23
946.4561,-21.48
946.4570,-20.72
946.4580,-19.32
946.4590,-17.93
946.4600,-19.07
946.4609,-20.21
946.4619,-20.52
946.4629,-20.83
946.4639,-20.37
946.4648,-19.90
946.4658,-22.06
946.4668,-24.22
946.4678,-23.09
946.4688,-21.97
946.4697,-19.87
946.4707,-17.77
946.4717,-18.82
946.4727,-19.88
946.4736,-21.61
946.4746,-23.34
946.4756,-22.22
946.4766,-21.10
946.4775,-22.07
946.4785,-23.05
946.4795,-21.58
946.4805,-20.11
946.4814,-20.02
946.4824,-19.93
946.4834,-21.37
946.4844,-22.82
946.4854,-22.65
946.4863,-22.49
946.4873,-23.41
946.4883,-24.34
946.4893,-24.56
946.4902,-24.79
946.4912,-23.04
946.4922,-21.29
946.4932,-22.64
946.4941,-24.00
946.4951,-25.78
946.4961,-27.57
946.4971,-26.68
946.4980,-25.78
946.4990,-27.59
946.5000,-29.40
946.5010,-27.32
946.5020,-25.24
946.5029,-23.93
946.5039,-22.62
946.5049,-23.93
946.5059,-25.24
946.5068,-26.28
946.5078,-27.32
946.5088,-26.52
946.5098,-25.73
946.5107,-25.08
946.5117,-24.43
946.5127,-24.92
946.5137,-25.41
946.5146,-24.78
946.5156,-24.15
946.5166,-23.89
946.5176,-23.63
946.5186,-25.20
946.5195,-26.76
946.5205,-27.25
946.5215,-27.74
946.5225,-27.68
946.5234,-27.63
946.5244,-30.61
946.5254,-33.59
946.5264,-33.66
946.5273,-33.74
946.5283,-33.62
946.5293,-33.51
946.5303,-33.80
946.5312,-34.09
946.5322,-33.31
946.5332,-32.53
946.5342,-33.03
946.5352,-33.53
946.5361,-32.92
946.5371,-32.32
946.5381,-33.53
946.5391,-34.74
946.5400,-34.86
946.5410,-34.97
946.5420,-33.94
946.5430,-32.92
946.5439,-31.99
946.5449,-31.06
946.5459,-31.86
946.5469,-32.66
946.5479,-35.03
946.5488,-37.40
946.5498,-37.59
946.5508,-37.78
946.5518,-38.11
946.5527,-38.44
946.5537,-37.22
946.5547,-36.00
946.5557,-35.87
946.5566,-35.75
946.5576,-37.48
946.5586,-39.22
946.5596,-39.51
946.5605,-39.81
946.5615,-39.47
946.5625,-39.14
946.5635,-38.95
946.5645,-38.76
946.5654,-39.29
946.5664,-39.82
946.5674,-40.58
946.5684,-41.33
946.5693,-41.41
946.5703,-41.49
946.5713,-42.84
946.5723,-44.20
946.5732,-44.79
946.5742,-45.39
946.5752,-44.91
946.5762,-44.43
946.5771,-44.34
946.5781,-44.25
946.5791,-42.49
946.5801,-40.74
946.5811,-40.32
946.5820,-39.91
946.5830,-41.30
946.5840,-42.70
946.5850,-44.05
946.5859,-45.39
946.5869,-45.52
946.5879,-45.65
946.5889,-45.49
946.5898,-45.34
946.5908,-44.91
946.5918,-44.48
946.5928,-43.79
946.5938,-43.09
946.5947,-42.89
946.5957,-42.69
946.5967,-42.47
946.5977,-42.25
946.5986,-41.91
946.5996,-41.57
946.6006,-41.95
946.6016,-42.32
946.6025,-43.07
946.6035,-43.81
946.6045,-42.97
946.6055,-42.12
946.6064,-40.93
946.6074,-39.74
946.6084,-40.53
946.6094,-41.32
946.6104,-41.91
946.6113,-42.49
946.6123,-42.37
946.6133,-42.24
946.6143,-42.11
946.6152,-41.97
946.6162,-40.66
946.6172,-39.35
946.6182,-39.67
946.6191,-39.99
946.6201,-41.33
946.6211,-42.67
946.6221,-43.26
946.6230,-43.85
946.6240,-43.83
946.6250,-43.82
946.6260,-43.85
946.6270,-43.88
946.6279,-44.17
946.6289,-44.46
946.6299,-44.48
946.6309,-44.50
946.6318,-45.24
946.6328,-45.97
946.6338,-45.84
946.6348,-45.71
946.6357,-46.77
946.6367,-47.82
946.6377,-47.10
946.6387,-46.38
946.6396,-45.08
946.6406,-43.79
946.6416,-44.56
946.6426,-45.33
946.6436,-44.43
946.6445,-43.53
946.6455,-42.62
946.6465,-41.71
946.6475,-42.41
946.6484,-43.11
946.6494,-43.71
946.6504,-44.32
946.6514,-44.22
946.6523,-44.11
946.6533,-45.45
946.6543,-46.79
946.6553,-46.99
946.6562,-47.19
946.6572,-45.94
946.6582,-44.69
946.6592,-44.78
946.6602,-44.88
946.6611,-45.71
946.6621,-46.54
946.6631,-45.85
946.6641,-45.16
946.6650,-45.94
946.6660,-46.73
946.6670,-47.12
946.6680,-47.51
946.6689,-45.90
946.6699,-44.28
946.6709,-43.93
946.6719,-43.57
946.6729,-45.21
946.6738,-46.84
946.6748,-46.58
946.6758,-46.32
946.6768,-46.72
946.6777,-47.13
946.6787,-46.69
946.6797,-46.25
946.6807,-45.36
946.6816,-44.46
946.6826,-45.46
946.6836,-46.45
946.6846,-47.13
946.6855,-47.82
946.6865,-47.82
946.6875,-47.82
946.6885,-48.64
946.6895,-49.46
946.6904,-48.09
946.6914,-46.72
946.6924,-46.78
946.6934,-46.84
946.6943,-47.99
946.6953,-49.14
946.6963,-48.97
946.6973,-48.80
946.6982,-48.10
946.6992,-47.41
946.7002,-48.27
946.7012,-49.13
946.7021,-48.59
946.7031,-48.06
946.7041,-48.25
946.7051,-48.45
946.7061,-49.50
946.7070,-50.54
946.7080,-49.80
946.7090,-49.06
946.7100,-48.02
946.7109,-46.98
946.7119,-47.47
946.7129,-47.95
946.7139,-48.36
946.7148,-48.78
946.7158,-48.35
946.7168,-47.92
946.7178,-48.50
946.7188,-49.09
946.7197,-50.08
946.7207,-51.07
946.7217,-50.47
946.7227,-49.88
946.7236,-50.64
946.7246,-51.41
946.7256,-51.47
946.7266,-51.53
946.7275,-51.08
946.7285,-50.64
946.7295,-50.92
946.7305,-51.19
946.7314,-50.05
946.7324,-48.91
946.7334,-48.73
946.7344,-48.54
946.7354,-48.69
946.7363,-48.83
946.7373,-48.78
946.7383,-48.74
946.7393,-49.00
946.7402,-49.26
946.7412,-48.95
946.7422,-48.64
946.7432,-47.12
946.7441,-45.60
946.7451,-45.84
946.7461,-46.08
946.7471,-45.42
946.7480,-44.77
946.7490,-45.65
946.7500,-46.52
946.7510,-46.77
946.7520,-47.01
946.7529,-46.09
946.7539,-45.16
946.7549,-44.85
946.7559,-44.55
946.7568,-44.52
946.7578,-44.49
946.7588,-44.28
946.7598,-44.08
946.7607,-45.21
946.7617,-46.35
946.7627,-46.19
946.7637,-46.03
946.7646,-45.99
946.7656,-45.94
946.7666,-46.39
946.7676,-46.84
946.7686,-46.47
946.7695,-46.09
946.7705,-47.12
946.7715,-48.15
946.7725,-48.97
946.7734,-49.79
946.7744,-48.53
946.7754,-47.26
946.7764,-46.82
946.7773,-46.38
946.7783,-45.14
946.7793,-43.90
946.7803,-42.26
946.7812,-40.61
946.7822,-41.52
946.7832,-42.43
946.7842,-44.09
946.7852,-45.76
946.7861,-46.55
946.7871,-47.35
946.7881,-46.93
946.7891,-46.52
946.7900,-46.24
946.7910,-45.96
946.7920,-45.04
946.7930,-44.12
946.7939,-43.88
946.7949,-43.64
946.7959,-43.41
946.7969,-43.18
946.7979,-42.99
946.7988,-42.81
946.7998,-43.03
946.8008,-43.26
946.8018,-44.46
946.8027,-45.65
946.8037,-45.75
946.8047,-45.84
946.8057,-43.99
946.8066,-42.14
946.8076,-42.42
946.8086,-42.71
946.8096,-44.67
946.8105,-46.63
946.8115,-46.61
946.8125,-46.58
946.8135,-47.13
946.8145,-47.67
946.8154,-45.48
946.8164,-43.29
946.8174,-42.46
946.8184,-41.62
946.8193,-42.93
946.8203,-44.23
946.8213,-45.06
946.8223,-45.89
946.8232,-46.32
946.8242,-46.76
946.8252,-45.99
946.8262,-45.22
946.8271,-46.06
946.8281,-46.90
946.8291,-46.40
946.8301,-45.91
946.8311,-46.84
946.8320,-47.78
946.8330,-47.95
946.8340,-48.12
946.8350,-48.44
946.8359,-48.77
946.8369,-49.14
946.8379,-49.51
946.8389,-47.40
946.8398,-45.29
946.8408,-45.42
946.8418,-45.55
946.8428,-45.60
946.8438,-45.65
946.8447,-44.05
946.8457,-42.45
946.8467,-42.62
946.8477,-42.79
946.8486,-43.76
946.8496,-44.72
946.8506,-44.65
946.8516,-44.58
946.8525,-45.35
946.8535,-46.12
946.8545,-47.20
946.8555,-48.29
946.8564,-47.40
946.8574,-46.50
946.8584,-45.62
946.8594,-44.73
946.8604,-45.67
946.8613,-46.61
946.8623,-46.22
946.8633,-45.82
946.8643,-45.82
946.8652,-45.81
946.8662,-47.28
946.8672,-48.75
946.8682,-47.35
946.8691,-45.95
946.8701,-44.53
946.8711,-43.10
946.8721,-44.16
946.8730,-45.21
946.8740,-45.95
946.8750,-46.70
946.8760,-46.34
946.8770,-45.98
946.8779,-46.15
946.8789,-46.32
946.8799,-44.99
946.8809,-43.67
946.8818,-43.91
946.8828,-44.16
946.8838,-45.57
946.8848,-46.97
946.8857,-46.99
946.8867,-47.02
946.8877,-48.06
946.8887,-49.11
946.8896,-48.40
946.8906,-47.69
946.8916,-47.11
946.8926,-46.52
946.8936,-48.02
946.8945,-49.52
946.8955,-50.56
946.8965,-51.59
946.8975,-50.13
946.8984,-48.67
946.8994,-49.18
946.9004,-49.69
946.9014,-49.58
946.9023,-49.48
946.9033,-48.84
946.9043,-48.20
946.9053,-49.67
946.9062,-51.14
946.9072,-51.44
946.9082,-51.74
946.9092,-50.78
946.9102,-49.81
946.9111,-49.72
946.9121,-49.62
946.9131,-50.13
946.9141,-50.64
946.9150,-50.16
946.9160,-49.69
946.9170,-49.74
946.9180,-49.79
946.9189,-51.35
946.9199,-52.91
946.9209,-53.11
946.9219,-53.32
946.9229,-53.83
946.9238,-54.35
946.9248,-56.13
946.9258,-57.91
946.9268,-57.78
946.9277,-57.65
946.9287,-57.87
946.9297,-58.09
946.9307,-58.20
946.9316,-58.30
946.9326,-57.78
946.9336,-57.25
946.9346,-57.33
946.9355,-57.40
946.9365,-57.56
946.9375,-57.73
946.9385,-58.33
946.9395,-58.93
946.9404,-58.63
946.9414,-58.32
946.9424,-57.66
946.9434,-57.00
946.9443,-56.89
946.9453,-56.78
946.9463,-57.28
946.9473,-57.77
946.9482,-58.20
946.9492,-58.63
946.9502,-58.27
946.9512,-57.90
946.9521,-58.68
946.9531,-59.46
946.9541,-59.07
946.9551,-58.69
946.9561,-57.87
946.9570,-57.04
946.9580,-57.00
946.9590,-56.95
946.9600,-58.22
946.9609,-59.49
946.9619,-59.79
946.9629,-60.08
946.9639,-59.94
946.9648,-59.79
946.9658,-59.40
946.9668,-59.00
946.9678,-59.55
946.9688,-60.10
946.9697,-60.37
946.9707,-60.64
946.9717,-60.68
946.9727,-60.71
946.9736,-60.14
946.9746,-59.57
946.9756,-59.99
946.9766,-60.41
946.9775,-60.70
946.9785,-60.98
946.9795,-60.80
946.9805,-60.61
946.9814,-60.35
946.9824,-60.10
946.9834,-60.35
946.9844,-60.61
946.9854,-60.80
946.9863,-60.99
946.9873,-61.00
946.9883,-61.02
946.9893,-60.50
946.9902,-59.98
946.9912,-60.16
946.9922,-60.34
946.9932,-60.62
946.9941,-60.91
946.9951,-60.69
946.9961,-60.47
946.9971,-59.31
946.9980,-58.14
946.9990,-58.35
947.0000,-58.57
947.0010,-59.73
947.0020,-60.90
947.0029,-60.37
947.0039,-59.85
947.0049,-58.94
947.0059,-58.02
947.0068,-58.80
947.0078,-59.58
947.0088,-60.36
947.0098,-61.15
947.0107,-61.15
947.0117,-61.16
947.0127,-60.99
947.0137,-60.81
947.0146,-60.78
947.0156,-60.74
947.0166,-60.89
947.0176,-61.03
947.0186,-61.02
947.0195,-61.01
947.0205,-60.60
947.0215,-60.19
947.0225,-59.90
947.0234,-59.61
947.0244,-60.32
947.0254,-61.02
947.0264,-61.11
947.0273,-61.19
947.0283,-60.94
947.0293,-60.70
947.0303,-60.40
947.0312,-60.09
947.0322,-60.47
947.0332,-60.84
947.0342,-61.00
947.0352,-61.16
947.0361,-61.06
947.0371,-60.95
947.0381,-60.62
947.0391,-60.29
947.0400,-60.56
947.0410,-60.84
947.0420,-60.78
947.0430,-60.72
947.0439,-60.26
947.0449,-59.80
947.0459,-58.80
947.0469,-57.80
947.0479,-58.92
947.0488,-60.03
947.0498,-60.20
947.0508,-60.37
947.0518,-59.66
947.0527,-58.95
947.0537,-59.13
947.0547,-59.31
947.0557,-60.11
947.0566,-60.91
947.0576,-61.10
947.0586,-61.29
947.0596,-61.10
947.0605,-60.91
947.0615,-60.53
947.0625,-60.15
947.0635,-60.51
947.0645,-60.86
947.0654,-61.06
947.0664,-61.26
947.0674,-61.23
947.0684,-61.21
947.0693,-60.86
947.0703,-60.51
947.0713,-60.66
947.0723,-60.82
947.0732,-61.08
947.0742,-61.34
947.0752,-61.28
947.0762,-61.22
947.0771,-60.63
947.0781,-60.04
947.0791,-60.13
947.0801,-60.22
947.0811,-60.61
947.0820,-61.00
947.0830,-61.05
947.0840,-61.10
947.0850,-60.39
947.0859,-59.67
947.0869,-59.70
947.0879,-59.74
947.0889,-60.22
947.0898,-60.71
947.0908,-60.70
947.0918,-60.70
947.0928,-60.22
947.0938,-59.73
947.0947,-59.63
947.0957,-59.54
947.0967,-60.16
947.0977,-60.79
947.0986,-59.97
947.0996,-59.15
947.1006,-59.15
947.1016,-59.16
947.1025,-59.78
947.1035,-60.39
947.1045,-60.80
947.1055,-61.20
947.1064,-61.15
947.1074,-61.10
947.1084,-60.43
947.1094,-59.77
947.1104,-59.46
947.1113,-59.14
947.1123,-60.01
947.1133,-60.88
947.1143,-61.01
947.1152,-61.15
947.1162,-61.04
947.1172,-60.93
947.1182,-60.72
947.1191,-60.51
947.1201,-60.81
947.1211,-61.12
947.1221,-61.20
947.1230,-61.29
947.1240,-61.12
947.1250,-60.96
947.1260,-60.64
947.1270,-60.32
947.1279,-60.59
947.1289,-60.87
947.1299,-61.02
947.1309,-61.16
947.1318,-60.72
947.1328,-60.28
947.1338,-59.34
947.1348,-58.39
947.1357,-59.23
947.1367,-60.06
947.1377,-60.32
947.1387,-60.57
947.1396,-60.68
947.1406,-60.78
947.1416,-60.49
947.1426,-60.21
947.1436,-60.39
947.1445,-60.57
947.1455,-60.23
947.1465,-59.90
947.1475,-59.13
947.1484,-58.36
947.1494,-59.04
947.1504,-59.72
947.1514,-60.16
947.1523,-60.59
947.1533,-60.80
947.1543,-61.00
947.1553,-60.78
947.1562,-60.56
947.1572,-59.81
947.1582,-59.06
947.1592,-59.41
947.1602,-59.75
947.1611,-60.43
947.1621,-61.12
947.1631,-61.09
947.1641,-61.06
947.1650,-60.60
947.1660,-60.13
947.1670,-60.16
947.1680,-60.18
947.1689,-60.60
947.1699,-61.01
947.1709,-61.08
947.1719,-61.15
947.1729,-60.92
947.1738,-60.70
947.1748,-60.58
947.1758,-60.45
947.1768,-60.69
947.1777,-60.92
947.1787,-60.71
947.1797,-60.49
947.1807,-59.75
947.1816,-59.01
947.1826,-58.95
947.1836,-58.88
947.1846,-59.67
947.1855,-60.46
947.1865,-60.57
947.1875,-60.68
947.1885,-60.57
947.1895,-60.45
947.1904,-60.25
947.1914,-60.05
947.1924,-60.14
947.1934,-60.24
947.1943,-59.50
947.1953,-58.77
947.1963,-58.70
947.1973,-58.63
947.1982,-58.93
947.1992,-59.23
947.2002,-59.88
947.2012,-60.61
947.2021,-60.76
947.2031,-60.82
947.2041,-60.41
947.2051,-60.17
947.2061,-59.84
947.2070,-59.33
947.2080,-59.92
947.2090,-60.60
947.2100,-60.86
947.2109,-60.91
947.2119,-60.76
947.2129,-60.74
947.2139,-60.32
947.2148,-59.85
947.2158,-59.98
947.2168,-60.15
947.2178,-60.25
947.2188,-60.26
947.2197,-60.35
947.2207,-60.52
947.2217,-60.07
947.2227,-59.66
947.2236,-59.94
947.2246,-60.17
947.2256,-60.43
947.2266,-60.70
947.2275,-60.62
947.2285,-60.63
947.2295,-60.01
947.2305,-59.42
947.2314,-59.76
947.2324,-60.03
947.2334,-60.33
947.2344,-60.71
947.2354,-60.86
947.2363,-60.96
947.2373,-60.46
947.2383,-59.89
947.2393,-59.99
947.2402,-59.91
947.2412,-59.61
947.2422,-59.57
947.2432,-59.40
947.2441,-58.97
947.2451,-58.93
947.2461,-58.75
947.2471,-59.11
947.2480,-59.47
947.2490,-60.13
947.2500,-60.86
947.2510,-60.72
947.2520,-60.47
947.2529,-60.21
947.2539,-59.89
947.2549,-60.04
947.2559,-60.13
